IP位址在中山区要不要查而已；尤其是鱼缸放毒藻已死了好几缸的鱼，前天、大前天到花莲去做庙的祭拜。一年来伤害研发者的所有设备·生灵，何辜…·如果你心爱的狗也接受如此待遇你可以接受吗？每天勤换水清缸让鱼能够活得开心长大，竟然还是进来，我有录影存证，侵入者不敢放太多的毒物，就直接把充氧的打气的管子拿掉形成虹吸原理，让鱼被吸进去卡在里面死亡，我相信这些一年来的'] 1.0 30 None 0
84 ['桃园市市长参选人张善政，用心在桃园期望让桃园变的更好。'] 0.904 2 None 0
84 ['怀念［中华民国成为四小龙之首］的光辉岁月'] 0.998 45 中华民国 0
84 ['青春少年时流行曲'] 0.001 8 None 0
84 ['台湾媒体人真的该好好反思，政治人物更该自省'] 0.251 39 None 0
84 ['中华民国民众该觉醒了，再不清醒被卖了还不知道'] 1.0 14 中华民国 0
84 ['中华民国经济发展由经国先生开启'] 1.0 45 中华民国 0
84 ['民进党封锁所有有关柯志恩竞选活动的消息，所以请大家帮忙广传空拍机的画面'] 0.901 49 None 0
84 ['今年的县市长、议员选举都很重要！不要让万恶绿共称心如意，中华民国人民要团结起来不要再轻易相信它们所说的任何一句话，只要记得它们说的没有一句真话。'] 1.0 49 中华民国 0
84 ['中华民国人民要觉醒了，这就是民退党不敢告诉民众的事实真相'] 1.0 39 中华民国 0
84 ['本应由中华民国政府出资请人打理的，孙中山纪念馆因民退党贪污导致在澳门的国父孙中山纪念馆也要偷偷的出卖，国民党竟然也毫无作为。'] 1.0 45 中华民国 0
84 ['这是一位勇于做实事，不多话的原民青年！为了能够帮助更多青少年乐于助人，我们应该送他进市议会让他为人民喉舌。'] 0.865 13 None 0
84 ['蔡英文民进党政府腐败，让人民陷入水深火热的生活当中！中华民国人民要站出来推翻它们，让中华民国再次重回国际舞台。'] 1.0 49 中华民国 0
84 ['这样政治人物说的话还能相信吗？中华民国人民眼睛睁大点！已经被骗了好几年还不够吗？'] 1.0 45 中华民国 0
84 ['万恶政党，定要驱逐'] 0.99 45 None 0
##################### -- 84 -- ##########################
85 dyfsbdanunme [9, 8, None, 4, 0]
85 ['大陆台湾被大陆发展震惊道理诶。'] 0.774 14 None 0
85 ['且听风吟，静待花开。做多中国??台湾。'] 0.995 7 None 0
85 ['北京和台北哪边经济实力更强？北京'] 0.982 14 None 0
85 ['中国最年轻的城市深圳中国震惊！还在说大陆人吃老鼠？'] 0.999 38 None 0
85 ['国军力量对比大陆只会打嘴炮？'] 0.997 14 None 0
85 ['大家还知道什么，欢迎评论区留言哦。台湾省'] 0.172 7 None 0
85 ['历史上的中华冥国有多强大台湾'] 0.999 7 None 0
85 ['哈哈哈。这也太好玩了啦！大陆抖音'] 0.74 32 None 0
##################### -- 85 -- ##########################
86 dyhqt5ovfw9v [7, 7, None, 4, 0]
86 ['内阁总辞不能拖到明年？12/15最新民调：53·2%国人同意'] 0.999 49 None 0
86 ['王世坚：民进党俗辣！民进党共产党化！'] 0.903 49 None 0
86 ['人民的怒声!视而不见充耳不闻?#蔡英文下台'] 0.873 49 None 0
86 ['#绿井蛙的弱智人生…以井观天视洞天为世界!'] 0.867 25 None 0
86 ['逼宫戏？前立委蔡启芳开炮…#蔡英文当太上皇就好每天去游山玩水'] 1.0 49 None 0
86 ['蔡英文恣意妄为不配做总统!'] 0.991 49 None 0
86 ['蔡英文别再贱踏国军魂八军团秋祭大典不唱国歌草草了事遗族怒吼…对得起将士们？仪式重来'] 1.0 49 None 0
##################### -- 86 -- ##########################
87 dyjo85q [6, 6, None, 3, 0]
87 ['济公师父佛度有缘人，只为度众生。'] 0.997 43 None 0
87 ['南巡道济老三古佛#师尊只有经验过才懂的怎么样成熟而稳重心静。#给我流量'] 0.985 43 None 0
87 ['信仰是每一个人都有的，或许你不认同我们的做法！但是至少我们没有去害到任何一个人。做人做事只是一个单纯只是一个虔诚的心不论神尊大小不论是是非非就算他是一个木，我也相信。很多人常说信仰到底是不是很好如果你的心里是一个很单纯很虔诚又不迷信的闹哪我告诉你信仰是一件好事！因为你的心里是好的而且是正的！很多人也会觉得说信仰为什么要乩童要有法师。说真的乩童与法师就是一个玉生能沟通的一个传达的人。当这位乩童跟法师他的功力是正确的是可以的不管他犯了好或坏只要是准的只要有救的。人家都会信可是现在的人都觉得乩童是一个骗子只会'] 0.988 12 None 0
87 ['回忆总是很难说，快乐不起来？！总是有原因！！！师尊快乐之行～工作压力大是真的每一个人的心声。但是…这也是人生必经之路。。不管是好是坏一切总有根源的原因，凡事唯有走过就要学会顿悟。不要在次犯，过去的过往都一时。能改变才是真正的变了，。快乐之本开心点能不乱想！学会放轻松，一切才会平安。阿弥陀佛～师父慈悲～南巡道济老三古佛言～庙会文化传承庙会文化'] 1.0 43 None 0
87 ['行程有改还请见谅～奉南巡道济老三古佛言选择：国历8月17日农历7月20日奉旨代天巡狩南巡北境迎请本宫主神港口六圣母回宫安座行程：早晨七点台北车站出发～第1站下营北极殿参香参拜第2站下营九龙太子宫参香参拜。第3站新营太子宫参香参拜用午餐第4站祖庙笨港口港口宫恭请本宫主神：港口天上六圣母回宫。用午餐自由在港口宫用餐～第5站三条仑海清宫包公祖庙参香参拜。欢迎想要去的各位好朋友们大朋友小朋友只要想去的随时欢迎但是就是要自行前往。也可欢迎大家在同一个地点集合一同出发。一起来完成港心协合/一同齐心团结出游去～包车2'] 0.986 2 None 0
87 ['南巡道济老三古佛吴府三千岁本宫主神六圣母总算在众信徒护送下回到本宫了等了这么久总算圆满了。感谢?笨港口港口宫热情接待及帮忙感谢大家???@元圣宫中坛元帅'] 0.969 43 None 0
##################### -- 87 -- ##########################
88 dyp5296em1d3 [9, 8, None, 5, 0]
88 ['人老了当一头猪养也不错'] 0.041 17 None 0
88 ['最垃圾的烂人，脏话满天飞'] 0.823 4 None 0
88 ['这种畜牲怎么政府不去对付他，现在很多中，小学生都学畜牲骂脏话'] 0.997 16 None 0
88 ['希望马来西亚政府对付这只畜牲，人品素质太低也有畜牲支持，是人就不可能去支持这只畜牲，垃圾'] 0.998 44 None 0
88 ['最好每个网络平台把他封掉，看他还能这么嚣张吗'] 0.985 4 None 0
88 ['又是满口(干林那)烂叫的畜牲被吊????????'] 0.997 10 None 0
88 ['这条才是新加坡的败类畜牲，脏话满天飞，教坏中，小学生都学畜牲骂(干林那)烂叫'] 0.998 44 None 0
88 ['这种才叫网红，有点才艺，不像那些脏话满天飞的畜牲，教坏中，小学生骂(干林那)烂叫，那只新加坡的败类，畜牲就支持败类'] 0.996 4 None 0
##################### -- 88 -- ##########################
89 dytv8bpznyk6 [9, 9, None, 7, 0]
89 ['长夜漫漫无心睡眠我以为只有我睡不著好看吗'] 0.999 12 None 0
89 ['走哪都不忘臭美哈哈哈??'] 0.955 26 None 0
89 ['漂亮的话我不会讲但是漂亮的我正在说话～?'] 0.981 48 None 0
89 ['如果你看不上我请把我介绍给你兄弟?#台湾人??'] 0.997 24 None 0
89 ['我已经想到了夏天我们一起去海边戏水的画面了?#'] 0.998 19 None 0
89 ['老婆婆去掉一字怎么读?#台湾人??'] 0.997 2 None 0
89 ['台湾加油?疫情早点过去#台湾人??'] 0.999 49 None 0
89 ['晚安唷?#台湾人??'] 0.997 37 None 0
89 ['蛮好奇男生最顶不住女生叫他什么?#台湾人??'] 0.996 24 None 0
##################### -- 89 -- ##########################
90 dyync78vku5i [11, 11, None, 7, 0]
90 ['只要有心人人都可以是堂主'] 0.804 44 None 0
90 ['结社被现代社会认为是人与生俱有的一种权利'] 0.809 10 None 0
90 ['宪法第十四条规定人民有结社自由，旨在保障人民为特定目的，以共同之意思组成团体并参与其活动之自由。就中关于团体名称之选定，攸关其存立之目的、性质、成员之认同及与其他团体之识别，自属结社自由保障之范围。'] 0.988 5 None 0
90 ['言论自由英语：，一种基本人权，指公民可以按照个人的意愿表达意见和想法的法定政治权利，这些意见表达不用受任何人事前的审查及限制，也无需担心受到政府或他人报复。有时也被称为意涵更广泛的表达自由。'] 1.0 10 None 0
90 ['中华民国宪法第13条人民有信仰宗教之自由。第14条人民有集会及结社之自由。'] 1.0 45 中华民国 0
90 ['所谓法律是道德的最低标准，其意义刚好与字面解读完全相反，这句话其实是指，我们在订立与道德相关的法律时，最合适的界线，就是让它接近目前社会共识下最低的道德标准。'] 0.732 10 None 0
90 ['中华民国宪法第22条凡人民之其他自由及权利，不妨害社会秩序公共利益者，均受宪法之保障。'] 1.0 45 中华民国 0
90 ['所谓属地原则乃谓凡在本国领域内发生的犯罪，不论行为人或被害人是本国人或是外国人或是无国籍人，亦不问行为人违犯何种犯罪与侵害何种法益，均应适用本国刑法处断。本法于在中华民国领域内犯罪者，适用之。在中华民国领域外之中华民国船舰或航空器内犯罪者，以在中华民国领域内犯罪论。'] 0.997 5 中华民国 0
90 ['中华民国刑法第297条意图营利，以诈术使人出中华民国领域外者，处三年以上十年以下有期徒刑，得并科三十万元以下罚金。前项之未遂犯罚之。'] 0.999 30 中华民国 0
90 ['公共责任的范围应为公领域的、公民的、社会的共同责任，公民是以社会成员的身分存在，在面对国家政治和社会利益的问题时，会超越私民的身分，而以社会人、公民的身分来考量各种利益以解决问题。一些观点认为，不独政府机构和营利机构，非营利机构等非政府组织，也有其社会责任存在，单单有著善意，不代表这组织能负起社会责任，而近来对非政府组织的社会责任的关注也在增加。换句话说，有理由认为，非营利机构等各种非政府组织，和所有其他团体与个人一样，必须要对自己所说的和所做的负起责任。'] 0.998 10 None 0
90 ['宪法保障人民有信仰宗教之自由，系为维护人民精神领域之自我发展与自我实践，及社会多元文化之充实，故国家对宗教应谨守中立及宽容原则，不得对特定之宗教加以奖励或禁制，或对人民特定信仰畀予优待或不利益，前已述及；且宪法第七条明文规定：中华民国人民，无分男女、宗教、种族、阶级、党派，在法律上一律平等。'] 0.998 43 中华民国 0
##################### -- 90 -- ##########################
91 eckare [230, 225, None, 130, 0]
91 ['东森eckare-东森全球新连锁事业是一个人与人温暖连结的事业?我们不分男女老少，不分阶级学历??都透过新的方式，促成心的交流??我们在此隆重推出《甄情指数》脸书live节目5/14开始，每周四晚上七点到八点由备受伙伴喜爱的甄蓁为您带来有趣、精彩的直播内容还有好康'] 0.039 24 None 0
91 ['东森eckare-东森全球新连锁事业是一个人与人温暖连结的事业?我们不分男女老少，不分阶级学历??都透过新的方式，促成心的交流??我们在此隆重推出《甄情指数》脸书live节目5/14开始，每周四晚上七点到八点由备受伙伴喜爱的甄蓁为您带来有趣、精彩的直播内容还有好康'] 0.039 24 None 0
91 ['东森全球新连锁线上商机发表会'] 0.0 35 None 0
91 ['东森全球新连锁事业总监咖啡王子的传奇今生?[url]'] 0.998 23 None 0
